,Quartier,AgeBatiment,NombreUtilisations,PremierTypePropriete,NombreBatiments,NombreEtages,SurfacePlancherTotal,SurfaceTotaleParking,SurfaceTotaleHorsParking,ListeUtilisationsBatiment,UtilisationPrincipale,SurfaceUtilisationPrincipale,UtilisationSecondaire,SurfaceUtilisationSecondaire,UtilisationTertiaire,SurfaceUtilisationTertiaire,Conformité,ConsoSite/S(kBtu/sf),ConsoSiteNorm/S(kBtu/sf),ConsoSource/S(kBtu/sf),ConsoSourceNorm/S(kBtu/sf),ConsoSiteTot(kBtu),ConsoSiteTotNorm(kBtu),Vapeur(kBtu),Électricité(kBtu),GazNaturel(kBtu),EmissionGES,IntensiteGES/S,TrancheAge,Pertes/S(kBtu/sf),ProportionVapeur,ProportionElectricité,ProportionGazNaturel,Latitude,Longitude,Zone,clusters_kmeans
1146,DOWNTOWN,97,1,Retail Store,1.0,2,25920,0,25920,Retail Store,Retail Store,38880.0,Aucune,0.0,Aucune,0.0,Compliant,26.0,26.89999962,74.0,74.90000153,1011667.5,1046976.813,0.0,867448.0,144219.0,13.71,0.53,"[87,116[",48.0,0.0,0.8574437747580109,0.1425557310084588,47.61236,-122.34144,Centre,0
1147,DOWNTOWN,106,1,Hotel,1.0,8,61721,0,61721,Hotel,Hotel,61721.0,Aucune,0.0,Aucune,0.0,Compliant,52.20000076,53.5,150.3999939,154.3999939,2897079.75,2968429.75,0.0,2534592.0,362488.0,36.92,0.6,"[87,116[",98.19999314,0.0,0.8748782286714751,0.1251218576223177,47.61203,-122.34165,Centre,0
1150,DOWNTOWN,97,1,Small- and Mid-Sized Office,1.0,2,25920,0,25920,Office,Office,23995.0,Aucune,0.0,Aucune,0.0,Compliant,74.80000305,81.09999847,170.6000061,177.3000031,1793851.375,1945839.625,0.0,1057542.0,736309.0,46.48,1.79,"[87,116[",95.80000305,0.0,0.5895371348699388,0.4104626560826423,47.61297,-122.34324,Centre,0
1154,EAST,91,1,Small- and Mid-Sized Office,1.0,4,39760,0,39760,Office,Office,39760.0,Aucune,0.0,Aucune,0.0,Compliant,62.29999924,69.0,99.09999847,107.0,2478960.0,2741556.25,1739620.75,512225.0,227114.0,149.91,3.77,"[87,116[",36.799999230000005,0.701754263884855,0.2066289895762739,0.0916166456901281,47.61098,-122.32766,Centre,0
1155,EAST,96,1,Other,1.0,3,30971,0,30971,Other,Other,30971.0,Aucune,0.0,Aucune,0.0,Compliant,91.19999695,96.0,185.6000061,195.3999939,2823184.0,2974354.25,230989.2969,1314572.0,1277622.0,94.85,3.06,"[87,116[",94.40000915,0.0818187184753101,0.4656345459594557,0.4525464865201843,47.61109,-122.32721,Centre,0
1156,EAST,70,1,Small- and Mid-Sized Office,1.0,3,22667,0,22667,Office,Office,22667.0,Aucune,0.0,Aucune,0.0,Compliant,166.1999969,182.6999969,367.3999939,387.1000061,3767135.0,4141811.25,1639341.375,1972293.0,155501.0,148.55,6.55,"[58,87[",201.199997,0.4351692665646439,0.5235525140458199,0.0412783189346811,47.61063,-122.32741,Centre,0
1158,LAKE UNION,89,3,Warehouse,1.0,2,33840,0,33840,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,18740.0,Office,13660.0,Retail Store,1440.0,Compliant,65.80000305,69.09999847,146.0,149.5,2227638.25,2339649.75,0.0,1244691.0,982947.0,60.88,1.8,"[87,116[",80.19999695,0.0,0.5587491595639462,0.4412507282095735,47.64965,-122.34913,Nord,0
1159,LAKE UNION,15,5,Mixed Use Property,5.0,3,41827,9226,32601,"Multifamily Housing, Office, Other - Mall, Parking, Restaurant",Multifamily Housing,14273.0,Office,14128.0,Parking,9680.0,Compliant,100.3000031,102.5,227.1000061,229.5,4193371.0,4288601.5,0.0,2439095.0,1754275.0,110.17,2.63,"[0,29[",126.800003,0.0,0.5816549501582379,0.4183448113701363,47.6502,-122.34959,Nord,1
1161,LAKE UNION,15,3,Small- and Mid-Sized Office,1.0,5,33740,6010,27730,"Office, Parking, Retail Store",Office,15908.0,Retail Store,8762.0,Parking,1500.0,Compliant,52.29999924,52.29999924,164.3999939,164.3999939,1291405.25,1291405.25,0.0,1291405.0,0.0,9.0,0.27,"[0,29[",112.09999466,0.0,0.9999998064124332,0.0,47.65114,-122.34954,Nord,1
1162,LAKE UNION,105,2,Retail Store,1.0,2,20516,0,20516,"Hotel, Retail Store",Retail Store,10155.0,Hotel,8000.0,Aucune,0.0,Compliant,56.29999924,61.09999847,89.59999847,93.30000305,1021796.625,1109483.125,0.0,264984.0,756812.0,42.04,2.05,"[87,116[",33.299999230000005,0.0,0.2593314496414587,0.7406679386908329,47.65115,-122.35024,Nord,0
1163,LAKE UNION,110,2,Retail Store,1.0,3,27480,0,27480,"Office, Retail Store",Retail Store,22218.0,Office,8668.0,Aucune,0.0,Compliant,39.29999924,39.29999924,123.5,123.5,1215156.25,1215156.25,0.0,1215156.0,0.0,8.47,0.31,"[87,116[",84.20000076,0.0,0.9999997942651409,0.0,47.65019,-122.35013,Nord,0
1165,LAKE UNION,69,4,Mixed Use Property,1.0,1,46958,0,46958,"Bank Branch, Bar/Nightclub, Office, Parking",Office,40313.0,Parking,33976.0,Bar/Nightclub,4579.0,Compliant,38.70000076,38.70000076,104.5999985,104.5999985,1818867.875,1818867.875,0.0,1436548.0,382320.0,30.32,0.65,"[58,87[",65.89999774,0.0,0.7898033825024261,0.2101966862216421,47.65061,-122.35159,Nord,0
1166,LAKE UNION,32,1,Distribution Center,1.0,1,26532,0,26532,Distribution Center,Distribution Center,26532.0,Aucune,0.0,Aucune,0.0,Compliant,72.90000153,85.19999695,138.3999939,148.1000061,1934224.25,2261229.0,0.0,784585.0,1149639.0,66.53,2.51,"[29,58[",65.49999237,0.0,0.4056329042508902,0.5943669664983261,47.65214,-122.356,Nord,1
1167,LAKE UNION,35,2,Small- and Mid-Sized Office,1.0,2,22388,0,22388,"Multifamily Housing, Office",Office,19600.0,Multifamily Housing,2788.0,Aucune,0.0,Compliant,25.70000076,27.0,69.80000305,71.19999695,576405.125,605182.6875,0.0,458439.0,117966.0,9.46,0.42,"[29,58[",44.10000229,0.0,0.7953416444727135,0.2046581386659252,47.65186,-122.35531,Nord,1
1168,LAKE UNION,47,1,Other,1.0,1,30730,0,30730,Other,Other,30730.0,Aucune,0.0,Aucune,0.0,Compliant,99.30000305,106.4000015,234.6999969,242.1000061,3050455.25,3269018.5,0.0,1918002.0,1132453.0,73.52,2.39,"[29,58[",135.39999385,0.0,0.6287592647031948,0.371240653341825,47.65138,-122.35565,Nord,1
1169,LAKE UNION,30,2,Small- and Mid-Sized Office,1.0,2,35600,0,35600,"Office, Parking",Office,36839.0,Parking,0.0,Aucune,0.0,Compliant,59.0,59.59999847,181.3000031,181.8999939,2173143.75,2195095.5,0.0,2104103.0,69040.0,18.34,0.52,"[29,58[",122.3000031,0.0,0.9682300123956366,0.0317696424822334,47.65297,-122.35839,Nord,1
1171,MAGNOLIA / QUEEN ANNE,67,2,Worship Facility,1.0,3,62000,0,62000,"Other, Worship Facility",Worship Facility,57200.0,Other,5000.0,Aucune,0.0,Compliant,28.89999962,34.70000076,40.0,46.09999847,1799664.125,2158433.5,0.0,286965.0,1512699.0,82.34,1.33,"[58,87[",11.10000038,0.0,0.1594547538141318,0.8405451767284632,47.64905,-122.36055,Nord,0
1172,MAGNOLIA / QUEEN ANNE,35,1,Small- and Mid-Sized Office,1.0,2,23600,0,23600,Office,Office,23600.0,Aucune,0.0,Aucune,0.0,Compliant,32.90000153,35.59999847,103.3000031,111.6999969,776248.6875,839316.3125,0.0,776249.0,0.0,5.41,0.23,"[29,58[",70.40000157,0.0,1.0000004025771705,0.0,47.64805,-122.35534,Nord,1
1174,MAGNOLIA / QUEEN ANNE,30,1,Small- and Mid-Sized Office,1.0,3,40067,0,40067,Office,Office,40067.0,Aucune,0.0,Aucune,0.0,Compliant,57.5,57.5,180.5,180.5,2303732.75,2303732.75,0.0,2303732.0,0.0,16.06,0.4,"[29,58[",123.0,0.0,0.9999996744414038,0.0,47.64976,-122.35684,Nord,1
1175,MAGNOLIA / QUEEN ANNE,27,1,Small- and Mid-Sized Office,1.0,3,26419,6922,19497,Office,Office,26419.0,Aucune,0.0,Aucune,0.0,Compliant,40.70000076,40.70000076,127.8000031,127.8000031,1074989.0,1074989.0,0.0,1074989.0,0.0,7.49,0.28,"[0,29[",87.10000234,0.0,1.0,0.0,47.64976,-122.35684,Nord,1
1176,MAGNOLIA / QUEEN ANNE,37,1,Small- and Mid-Sized Office,1.0,3,25262,0,25262,Office,Office,25262.0,Aucune,0.0,Aucune,0.0,Compliant,58.20000076,59.70000076,158.3000031,159.8999939,1469556.25,1508578.25,0.0,1174674.0,294882.0,23.85,0.94,"[29,58[",100.10000234,0.0,0.7993392563231247,0.2006605735574939,47.64976,-122.35684,Nord,1
1177,LAKE UNION,20,1,Other,0.0,3,53103,0,53103,Other,Other,38723.0,Aucune,0.0,Aucune,0.0,Compliant,126.0,126.0,390.7000122,390.7999878,4877959.0,4879644.0,0.0,4788878.0,89080.0,38.12,0.72,"[0,29[",264.7000122,0.0,0.9817380588889738,0.018261736107253,47.64975,-122.35289,Nord,1
1178,MAGNOLIA / QUEEN ANNE,36,1,Small- and Mid-Sized Office,1.0,3,34106,0,34106,Office,Office,32739.0,Aucune,0.0,Aucune,0.0,Compliant,49.5,54.5,155.3000031,171.1999969,1619177.125,1785202.125,0.0,1619177.0,0.0,11.29,0.33,"[29,58[",105.8000031,0.0,0.9999999228002928,0.0,47.64901,-122.35516,Nord,1
1179,MAGNOLIA / QUEEN ANNE,36,1,Small- and Mid-Sized Office,1.0,3,34545,0,34545,Office,Office,34545.0,Aucune,0.0,Aucune,0.0,Compliant,67.0,67.0,210.3000031,210.3000031,2313978.75,2313978.75,0.0,2313979.0,0.0,16.13,0.47,"[29,58[",143.3000031,0.0,1.0000001080390215,0.0,47.64934,-122.35592,Nord,1
1180,MAGNOLIA / QUEEN ANNE,36,1,Small- and Mid-Sized Office,1.0,3,70296,0,70296,Office,Office,70296.0,Aucune,0.0,Aucune,0.0,Compliant,39.59999847,42.90000153,124.3000031,134.8000031,2782066.5,3018885.75,0.0,2782066.0,0.0,19.39,0.28,"[29,58[",84.70000463,0.0,0.9999998202774808,0.0,47.64865,-122.35435,Nord,1
1181,DOWNTOWN,114,1,Small- and Mid-Sized Office,1.0,4,27838,0,27838,Office,Office,27838.0,Aucune,0.0,Aucune,0.0,Compliant,43.70000076,45.40000153,137.3000031,142.6999969,1217509.125,1265151.625,0.0,1217509.0,0.0,8.49,0.3,"[87,116[",93.60000234,0.0,0.999999897331365,0.0,47.59979,-122.33339,Centre,0
1182,DELRIDGE,45,2,Distribution Center,2.0,2,28368,0,28368,"Distribution Center, Office",Distribution Center,35300.0,Office,9408.0,Aucune,0.0,Compliant,41.5,43.20000076,113.0999985,114.8000031,1856230.625,1931830.75,0.0,1486130.0,370100.0,30.02,1.06,"[29,58[",71.5999985,0.0,0.8006171108183284,0.1993825524778204,47.55105,-122.34695,Sud,1
1189,NORTHWEST,52,1,Other,1.0,2,92080,0,92080,Other,Other,92129.0,Aucune,0.0,Aucune,0.0,Compliant,56.0,58.29999924,130.8999939,133.3000031,5155090.5,5368434.5,0.0,3179345.0,1975745.0,127.1,1.38,"[29,58[",74.8999939,0.0,0.6167389301894894,0.3832609728190029,47.72471,-122.3412,Nord,1
1191,NORTHWEST,55,1,Other,1.0,1,20236,0,20236,Other - Recreation,Other - Recreation,20236.0,Aucune,0.0,Aucune,0.0,Compliant,97.09999847,103.1999969,224.6000061,236.1999969,1965182.25,2089365.125,0.0,1187424.0,777758.0,49.58,2.45,"[29,58[",127.50000763,0.0,0.6042309816303297,0.3957688911550061,47.72288,-122.34065,Nord,1
1192,NORTHWEST,65,2,Small- and Mid-Sized Office,1.0,2,39815,0,39815,"Non-Refrigerated Warehouse, Office",Office,27118.0,Non-Refrigerated Warehouse,12697.0,Aucune,0.0,Compliant,51.5,54.20000076,132.1999969,135.1000061,2050600.75,2158188.5,0.0,1488811.0,561790.0,40.22,1.01,"[58,87[",80.6999969,0.0,0.7260365041805432,0.2739636177349491,47.72004,-122.34418,Nord,0
1194,NORTHWEST,46,1,Other,1.0,4,25557,0,25557,Residential Care Facility,Residential Care Facility,25557.0,Aucune,0.0,Aucune,0.0,Compliant,89.19999695,89.19999695,280.2000122,280.2000122,2280352.5,2280352.5,0.0,2280352.0,0.0,15.9,0.62,"[29,58[",191.00001525,0.0,0.9999997807356538,0.0,47.72299,-122.34293,Nord,1
1195,NORTHWEST,58,2,Other,1.0,2,26994,0,26994,"Office, Other - Services",Other - Services,16243.0,Office,10751.0,Aucune,0.0,Compliant,114.0,123.0,187.8999939,197.3999939,3076813.25,3320817.0,0.0,881662.0,2195151.0,122.73,4.55,"[58,87[",73.8999939,0.0,0.2865503780575568,0.713449540689543,47.72134,-122.34102,Nord,1
1196,NORTHWEST,44,1,Warehouse,1.0,1,48112,0,48112,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,48112.0,Aucune,0.0,Aucune,0.0,Compliant,30.89999962,30.39999962,97.0,95.5,1485945.875,1463960.0,0.0,1485946.0,0.0,10.36,0.22,"[29,58[",66.10000038,0.0,1.0000000841215029,0.0,47.72183,-122.34328,Nord,1
1197,NORTHWEST,7,2,Other,1.0,1,20909,0,20909,"Other - Public Services, Parking",Other - Public Services,19050.0,Parking,0.0,Aucune,0.0,Compliant,63.40000153,68.09999847,141.0,145.8999939,1208029.25,1296995.0,0.0,678411.0,529618.0,32.86,1.57,"[0,29[",77.59999847,0.0,0.5615849119547395,0.438414881096629,47.72065,-122.34318,Nord,1
1198,NORTHWEST,15,2,Small- and Mid-Sized Office,1.0,2,42793,16518,26275,"Office, Parking",Office,26275.0,Parking,16518.0,Aucune,0.0,Compliant,67.40000153,71.19999695,211.8000031,223.6000061,1772188.5,1871245.75,0.0,1772188.0,0.0,12.35,0.29,"[0,29[",144.40000157,0.0,0.99999971786297,0.0,47.73387,-122.34722,Nord,1
1201,NORTHWEST,9,1,Other,1.0,2,45000,0,45000,Other - Recreation,Other - Recreation,45000.0,Aucune,0.0,Aucune,0.0,Compliant,131.3999939,135.6999969,276.1000061,280.5,5912066.0,6104259.5,0.0,2973668.0,2938397.0,176.79,3.93,"[0,29[",144.70001219999995,0.0,0.5029828828027292,0.4970169480516624,47.72644,-122.34338,Nord,1
1203,NORTHWEST,18,1,Retail Store,1.0,1,26115,0,26115,Retail Store,Retail Store,26115.0,Aucune,0.0,Aucune,0.0,Compliant,64.69999695,67.40000153,159.8000031,161.5,1689372.625,1760626.0,0.0,1148350.0,541023.0,36.74,1.41,"[0,29[",95.10000615,0.0,0.6797493832954704,0.3202508386804243,47.72337,-122.34373,Nord,1
1205,NORTHEAST,67,2,Worship Facility,1.0,1,26033,0,26033,"Parking, Worship Facility",Worship Facility,30044.0,Parking,0.0,Aucune,0.0,Compliant,38.20000076,44.70000076,63.79999924,72.30000305,1149140.25,1343672.875,0.0,340323.0,808817.0,45.33,1.74,"[58,87[",25.59999848,0.0,0.2961544511211751,0.7038453313248753,47.6702,-122.32066,Nord,0
1207,MAGNOLIA / QUEEN ANNE,9,1,K-12 School,1.0,4,48660,0,48660,K-12 School,K-12 School,49468.0,Aucune,0.0,Aucune,0.0,Compliant,38.0,42.79999924,74.69999695,80.40000153,1881516.125,2115259.0,0.0,822509.0,1059007.0,61.98,1.27,"[0,29[",36.69999695,0.0,0.4371522460377532,0.5628476875264622,47.64344,-122.3509,Centre,1
1208,MAGNOLIA / QUEEN ANNE,46,1,Senior Care Community,1.0,2,46539,0,46539,Senior Care Community,Senior Care Community,46539.0,Aucune,0.0,Aucune,0.0,Compliant,116.0,120.0999985,225.3999939,232.6999969,5400049.5,5589312.5,0.0,2306556.0,3093493.0,180.38,3.88,"[29,58[",109.3999939,0.0,0.4271360845858913,0.5728638228223649,47.6441,-122.34795,Nord,1
1210,DOWNTOWN,107,1,Residence Hall,1.0,4,29796,0,29796,Residence Hall/Dormitory,Residence Hall/Dormitory,29796.0,Aucune,0.0,Aucune,0.0,Compliant,75.0,77.5,138.0,140.6999969,2233262.0,2309752.75,0.0,845812.0,1387450.0,79.58,2.67,"[87,116[",63.0,0.0,0.3787338879182111,0.6212661120817888,47.61283,-122.34392,Centre,0
1211,DOWNTOWN,96,3,Retail Store,1.0,2,26400,0,26400,"Office, Parking, Retail Store",Retail Store,14428.0,Office,7200.0,Parking,2788.0,Compliant,45.5,46.90000153,121.3000031,121.1999969,983595.875,1013921.625,0.0,761163.0,222433.0,17.12,0.65,"[87,116[",75.8000031,0.0,0.7738574544143956,0.2261426726703179,47.6123,-122.34395,Centre,0
1212,DOWNTOWN,98,2,Small- and Mid-Sized Office,1.0,3,38148,0,38148,"Office, Retail Store",Office,37853.0,Retail Store,12495.0,Aucune,0.0,Compliant,25.10000038,25.10000038,78.69999695,78.69999695,1262255.75,1262255.75,0.0,1262255.0,0.0,8.8,0.23,"[87,116[",53.59999657,0.0,0.999999405825642,0.0,47.61185,-122.3434,Centre,0
1214,LAKE UNION,88,2,Mixed Use Property,1.0,2,28800,0,28800,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,14400.0,Office,14400.0,Aucune,0.0,Compliant,15.89999962,18.10000038,34.79999924,37.09999847,456953.0,521523.1875,0.0,249311.0,207642.0,12.77,0.44,"[87,116[",18.89999962,0.0,0.5455944046761921,0.4544055953238079,47.62231,-122.34145,Centre,0
1215,MAGNOLIA / QUEEN ANNE,61,2,Worship Facility,1.0,5,31945,0,31945,"Parking, Worship Facility",Worship Facility,31945.0,Parking,0.0,Aucune,0.0,Compliant,56.5,56.5,177.6000061,177.6000061,1806468.0,1806468.0,0.0,1806468.0,0.0,12.59,0.39,"[58,87[",121.1000061,0.0,1.0,0.0,47.62232,-122.36101,Centre,1
1220,MAGNOLIA / QUEEN ANNE,31,2,Small- and Mid-Sized Office,1.0,5,85963,33055,52908,"Office, Parking",Office,52908.0,Parking,33055.0,Aucune,0.0,Compliant,84.69999695,84.69999695,265.8999939,265.8999939,4480961.0,4480961.0,0.0,4480960.0,0.0,31.24,0.36,"[29,58[",181.19999695,0.0,0.9999997768335854,0.0,47.6189,-122.35713,Centre,1
1226,DOWNTOWN,116,1,Retail Store,1.0,4,34680,0,34680,Retail Store,Retail Store,34680.0,Aucune,0.0,Aucune,0.0,Compliant,33.70000076,36.29999924,82.09999847,86.90000153,1169948.875,1259828.25,0.0,774990.0,394959.0,26.38,0.76,"[87,116[",48.39999771,0.0,0.6624135605925515,0.3375865462497239,47.60683,-122.33771,Centre,0
1227,DOWNTOWN,48,1,Worship Facility,1.0,3,75058,34510,40548,Worship Facility,Worship Facility,75058.0,Aucune,0.0,Aucune,0.0,Compliant,74.40000153,82.69999695,107.5999985,116.3000031,5587347.0,6207115.5,0.0,1057107.0,4530240.0,247.97,3.3,"[29,58[",33.19999697,0.0,0.1891965900811243,0.8108034099188757,47.60867,-122.33265,Centre,1
1229,DOWNTOWN,113,1,Small- and Mid-Sized Office,1.0,3,57720,0,57720,Office,Office,25000.0,Aucune,0.0,Aucune,0.0,Non-Compliant,1.0,1.0,3.0,3.0,24105.5,24105.5,0.0,24105.0,0.0,0.17,0.0,"[87,116[",2.0,0.0,0.9999792578457198,0.0,47.61119,-122.33581,Centre,0
1230,DOWNTOWN,101,1,Retail Store,1.0,1,36504,0,36504,Retail Store,Retail Store,16200.0,Aucune,0.0,Aucune,0.0,Compliant,129.6999969,132.6000061,390.1000061,393.1000061,2100982.75,2147472.5,0.0,1968493.0,132489.0,20.76,0.57,"[87,116[",260.4000092,0.0,0.9369391538317008,0.0630604891924981,47.61103,-122.33549,Centre,0
1231,DOWNTOWN,109,1,Small- and Mid-Sized Office,1.0,6,35200,0,35200,Office,Office,35200.0,Aucune,0.0,Aucune,0.0,Compliant,85.19999695,85.19999695,267.5,267.5,2998208.25,2998208.25,0.0,2998208.0,0.0,20.9,0.59,"[87,116[",182.30000305,0.0,0.999999916616866,0.0,47.61091,-122.33667,Centre,0
1232,DOWNTOWN,109,1,Small- and Mid-Sized Office,1.0,5,35840,0,35840,Office,Office,35840.0,Aucune,0.0,Aucune,0.0,Compliant,42.90000153,48.09999847,87.30000305,92.69999695,1538750.625,1724638.75,0.0,723240.0,815511.0,48.35,1.35,"[87,116[",44.40000152,0.0,0.4700176807401784,0.529982562964028,47.60961,-122.33566,Centre,0
1233,DOWNTOWN,75,1,Other,1.0,2,25920,0,25920,Bank Branch,Bank Branch,23230.0,Aucune,0.0,Aucune,0.0,Compliant,57.40000153,58.40000153,180.1999969,183.3999939,1333432.125,1356947.75,0.0,1333432.0,0.0,9.3,0.36,"[58,87[",122.79999537,0.0,0.9999999062569458,0.0,47.60985,-122.33527,Centre,0
1234,DOWNTOWN,88,2,Small- and Mid-Sized Office,1.0,4,30525,0,30525,"Office, Retail Store",Office,15609.0,Retail Store,6104.0,Aucune,0.0,Compliant,132.8000031,137.8000031,349.0,355.0,2883139.0,2991557.25,762032.8125,2121106.0,0.0,73.61,2.41,"[87,116[",216.1999969,0.2643066506679005,0.7356932842988146,0.0,47.60952,-122.33558,Centre,0
1237,EAST,52,1,Other,1.0,4,49243,0,49243,Other/Specialty Hospital,Other/Specialty Hospital,52284.0,Aucune,0.0,Aucune,0.0,Compliant,162.1000061,162.3999939,472.5,472.7999878,8476183.0,8491346.0,0.0,7560588.0,915594.0,101.34,2.06,"[29,58[",310.3999939,0.0,0.89198026989271,0.1080196121296579,47.61186,-122.32857,Centre,1
1244,EAST,104,1,Other,0.0,3,20411,0,20411,Social/Meeting Hall,Social/Meeting Hall,20411.0,Aucune,0.0,Aucune,0.0,Compliant,98.69999695,105.0999985,183.0,189.6999969,2014475.875,2145049.5,0.0,774943.0,1239533.0,71.23,3.49,"[87,116[",84.30000305,0.0,0.3846871583905168,0.6153129036603627,47.6097,-122.325,Centre,0
1252,EAST,54,1,Medical Office,1.0,2,30855,10285,20570,Medical Office,Medical Office,21571.0,Aucune,0.0,Aucune,0.0,Compliant,136.6000061,145.1000061,292.3999939,298.5,2946756.25,3129807.0,0.0,1537788.0,1408968.0,85.55,2.77,"[29,58[",155.79998780000005,0.0,0.5218578903497701,0.47814202481118,47.61065,-122.32125,Centre,1
1253,EAST,106,2,Small- and Mid-Sized Office,1.0,3,73549,0,73549,"Office, Worship Facility",Office,41632.0,Worship Facility,31917.0,Aucune,0.0,Compliant,38.5,43.59999847,66.69999695,72.19999695,2828950.5,3209164.5,0.0,927581.0,1901370.0,107.45,1.46,"[87,116[",28.19999695,0.0,0.3278887347092146,0.6721114420347758,47.61194,-122.32177,Centre,0
1255,EAST,28,2,Other,1.0,5,45780,11400,34380,"Other - Education, Parking",Other - Education,45780.0,Parking,4500.0,Aucune,0.0,Compliant,236.6999969,252.1000061,509.0,527.5999756,10834087.0,11542708.0,5473370.5,5305454.0,55262.0,462.4,10.1,"[0,29[",272.3000031,0.5051990536904494,0.4897001473220586,0.0051007528368564,47.60865694,-122.3205368,Centre,2
1256,EAST,53,1,Medical Office,0.0,3,39115,0,39115,Medical Office,Medical Office,50000.0,Aucune,0.0,Aucune,0.0,Compliant,74.69999695,76.80000305,203.8000031,205.8999939,3735308.5,3838425.0,0.0,2998320.0,736988.0,60.04,1.53,"[29,58[",129.10000615,0.0,0.8026967518211682,0.1973031143210795,47.60865416,-122.3205904,Centre,1
1257,EAST,100,3,Other,1.0,3,38038,0,38038,"Food Service, Office, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,35886.0,Office,1184.0,Food Service,436.0,Compliant,29.5,33.5,57.5,62.79999924,1107290.625,1255324.0,682047.625,425243.0,0.0,55.61,1.46,"[87,116[",28.0,0.6159608052312373,0.3840391947687627,0.0,47.60901,-122.32994,Centre,0
1258,EAST,54,2,Worship Facility,1.0,3,37796,0,37796,"Parking, Worship Facility",Worship Facility,53000.0,Parking,17600.0,Aucune,0.0,Compliant,46.5,52.29999924,87.69999695,96.0,2465983.5,2769792.0,1379517.75,883838.0,202628.0,123.41,3.27,"[29,58[",41.19999695,0.559418889055827,0.3584119682877034,0.0821692440358988,47.60821,-122.3296,Centre,1
1262,BALLARD,23,3,Small- and Mid-Sized Office,1.0,1,27744,0,27744,"Data Center, Office, Other",Office,18380.0,Other,6060.0,Data Center,3304.0,Compliant,193.0,193.0,606.2000122,606.2000122,5355753.0,5355753.0,0.0,5355752.0,0.0,37.34,1.35,"[0,29[",413.2000122,0.0,0.999999813284892,0.0,47.66256,-122.36483,Nord,2
1263,BALLARD,56,1,Warehouse,1.0,1,36444,0,36444,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36444.0,Aucune,0.0,Aucune,0.0,Compliant,4.400000095,4.599999905,13.89999962,14.60000038,161311.0938,169464.0938,0.0,161311.0,0.0,1.12,0.03,"[29,58[",9.499999525,0.0,0.9999994185148844,0.0,47.66388,-122.36831,Nord,1
1264,BALLARD,66,1,Warehouse,1.0,1,27553,0,27553,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27553.0,Aucune,0.0,Aucune,0.0,Compliant,35.09999847,38.29999924,69.30000305,72.59999847,966677.125,1054377.75,0.0,427592.0,539085.0,31.61,1.15,"[58,87[",34.20000458,0.0,0.4423317661520127,0.5576681045390414,47.65907,-122.36783,Nord,0
1265,BALLARD,65,1,Distribution Center,3.0,1,57310,0,57310,Distribution Center,Distribution Center,57310.0,Aucune,0.0,Aucune,0.0,Compliant,21.89999962,24.39999962,48.0,51.20000076,1253745.5,1395637.75,0.0,687408.0,566337.0,34.87,0.61,"[58,87[",26.10000038,0.0,0.5482835232509309,0.4517160779440484,47.6583,-122.36638,Nord,0
1266,LAKE UNION,96,5,Mixed Use Property,1.0,2,25920,0,25920,"Office, Other, Other - Services, Residence Hall/Dormitory, Restaurant",Office,10109.0,Other - Services,7016.0,Restaurant,3609.0,Compliant,38.20000076,41.29999924,102.9000015,109.0999985,989079.5,1071271.0,0.0,779325.0,209754.0,16.57,0.64,"[87,116[",64.70000074000001,0.0,0.7879295850333567,0.2120699094461062,47.62296,-122.33884,Centre,0
1267,LAKE UNION,97,1,Restaurant,1.0,3,40686,0,40686,Restaurant,Restaurant,40686.0,Aucune,0.0,Aucune,0.0,Compliant,51.79999924,53.79999924,97.59999847,99.40000153,2106073.5,2188575.25,0.0,842032.0,1264041.0,73.0,1.79,"[87,116[",45.799999230000005,0.0,0.3998113076300518,0.6001884549613297,47.62354,-122.33808,Centre,0
1268,LAKE UNION,52,1,Retail Store,1.0,2,45271,0,45271,Retail Store,Retail Store,45271.0,Aucune,0.0,Aucune,0.0,Compliant,56.40000153,64.30000305,112.1999969,119.0999985,2553763.5,2912179.5,0.0,1146853.0,1406910.0,82.72,1.83,"[29,58[",55.799995370000005,0.0,0.4490834801264878,0.550916324084043,47.62399,-122.33804,Centre,1
